stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id
E08730,,"BRADDOCK AVE OPP COREY",,  40.403839, -79.869614,02
E08740,,"BRADDOCK AVE AT DELMAR",,  40.423889, -79.887482,1A
E08741,,"BRADDOCK AVE OPP DELMAR WAY",,  40.423782, -79.887115,1A
E08840,,"BRADDOCK AVE AT GREENDALE FS",,  40.428814, -79.891739,01
E08880,,"BRADDOCK AVE AT HAMILTON",,  40.407074, -79.875061,1A
E08885,,"BRADDOCK AVE OPP HAMILTON",,  40.407059, -79.875381,1A
E08890,,"BRADDOCK AVE AT HENRIETTA",,  40.435703, -79.895859,01
E08900,,"BRADDOCK AVE AT HENRIETTA",,  40.435890, -79.896187,01
E08910,,"BRADDOCK AVE AT HUTCHINSON",,  40.432720, -79.893898,01
E08920,,"BRADDOCK AVE AT HUTCHINSON",,  40.432888, -79.894249,01
E08970,,"BRADDOCK AVE AT OVERTON",,  40.434105, -79.894905,01
E08980,,"BRADDOCK AVE AT OVERTON",,  40.434326, -79.895279,01
E09010,,"BRADDOCK AVE AT PENN",,  40.404579, -79.830132,02
E09100,,"BRADDOCK AVE AT SANDERS",,  40.431965, -79.893570,01
E09110,,"BRADDOCK AVE AT SANDERS",,  40.431652, -79.893097,01
E09115,,"BRADDOCK AVE AT SCHOYER",,  40.424942, -79.888542,1A
E09120,,"BRADDOCK AVE OPP ELECTRIC FS",,  40.400517, -79.833443,02
E09180,,"BRADDOCK AVE AT KEYSTONE COMMONS PORTAL 7",,  40.402119, -79.831863,02
E09200,,"BRADDOCK AVE AT KEYSTONE COMMONS PORTAL 9",,  40.403561, -79.830780,02
E09250,,"BRADDOCK AVE OPP 3RD",,  40.405689, -79.872482,1A
E09270,,"BRADDOCK AVE OPP 7TH",,  40.402222, -79.867065,1A
E09290,,"BRADDOCK AVE AT TURTLE CRK MENTAL HEALTH CTR",,  40.401848, -79.866531,1A
E09320,,"BRADDOCK AVE OPP BIDDLE",,  40.436825, -79.896576,01
E09330,,"BRADDOCK AVE OPP CHARLESTON",,  40.430710, -79.892479,01
E09390,,"BRADDOCK AVE OPP GREENDALE",,  40.428684, -79.891884,01
E09400,,"BRADDOCK AVE OPP GUTHRIE",,  40.438366, -79.897255,01
E09470,,"BRADDOCK AVE RAMP AT TALBOT AVE RAMP",,  40.408474, -79.876984,1A
E09540,,"BRADDOCK HILLS SHPG CTR AT PROPEL SCHOOL",,  40.414150, -79.853081,02
E09550,,"BRADDOCK HILLS SHPG CTR AT GIANT EAGLE",,  40.414429, -79.855309,02
E09580,,"BRERETON ST OPP 28TH FS",,  40.455681, -79.972626,01
E09590,,"BRERETON ST AT 28TH",,  40.455807, -79.972610,01
E09600,,"BRERETON ST AT 30TH",,  40.456387, -79.970306,01
E09620,,"BRERETON ST AT DOBSON",,  40.456665, -79.967216,01
E09650,,"BRERETON ST AT POLISH FALCONS",,  40.456493, -79.969238,01
E09720,,"BRINTON AVE AT 5TH",,  40.386242, -79.760765,02
E09730,,"BRINTON AVE AT BOWERS",,  40.402157, -79.841507,02
E09810,,"BRINTON AVE AT PALLAS",,  40.405792, -79.844093,02
E09820,,"BRINTON AVE OPP QUARRY",,  40.403370, -79.842804,02
E09830,,"BRINTON AVE AT QUARRY",,  40.403469, -79.843170,02
E09840,,"BRINTON AVE AT RAVINE",,  40.401566, -79.841507,02
E09860,,"BRINTON AVE AT TERRACE",,  40.400341, -79.841270,02
E09870,,"BRINTON AVE AT SHERIDAN",,  40.404900, -79.843658,02
E09880,,"BRINTON AVE AT SHERIDAN",,  40.405037, -79.843994,02
E09890,,"BRINTON AVE AT SOUTH",,  40.399025, -79.840843,02
E09900,,"BRINTON AVE OPP BOWERS",,  40.402252, -79.841942,02
E09920,,"BRINTON AVE OPP RAVINE",,  40.401512, -79.841225,02
E09930,,"BRINTON AVE OPP TERRACE",,  40.400204, -79.841072,02
E09940,,"BRINTON AVE OPP SOUTH",,  40.399227, -79.840965,02
E10040,,"BRINTON RD AT ARDMORE",,  40.435287, -79.871643,1A
E10050,,"BRINTON RD AT BRADDOCK",,  40.422466, -79.863838,1A
E10060,,"BRINTON RD OPP BRINTON MANOR",,  40.411839, -79.854027,02
E10070,,"BRINTON RD AT BRINTON MANOR",,  40.411083, -79.852043,02
E10080,,"BRINTON RD AT BRINTON MANOR DR W",,  40.411762, -79.854393,02
E10090,,"BRINTON RD AT CEMETERY ENT",,  40.416954, -79.858879,02
E10100,,"BRINTON RD AT COLUMBIA",,  40.424610, -79.868744,1A
E10120,,"BRINTON RD AT DINNELL",,  40.426109, -79.870682,1A
E10130,,"BRINTON RD AT FAIRFAX",,  40.421604, -79.861267,02
E10140,,"BRINTON RD AT GENERAL BRADDOCK FS",,  40.410149, -79.850929,02
E10150,,"BRINTON RD AT HOLIDAY INN DRVWY FS",,  40.431366, -79.873024,1A
E10160,,"BRINTON RD AT KINGS",,  40.427528, -79.873177,1A
E10165,,"BRINTON RD AT LOCUST",,  40.410480, -79.851173,02
E10170,,"BRINTON RD AT MCKELVEY (opp Maple)",,  40.430202, -79.875244,1A
E10180,,"BRINTON RD AT MARY",,  40.406796, -79.848053,02
E10200,,"BRINTON RD AT MCKELVEY",,  40.425411, -79.869370,1A
E10210,,"BRINTON RD AT PALLAS",,  40.405781, -79.845764,02
E10220,,"BRINTON RD AT RIDGE",,  40.419739, -79.858864,02
E10230,,"BRINTON RD AT #1043",,  40.409367, -79.850243,02
E10270,,"BRINTON RD AT #1245",,  40.422939, -79.866318,1A
E10280,,"BRINTON RD AT #1246",,  40.422760, -79.866539,1A
E10287,,"BRINTON RD AT #1584",,  40.412769, -79.857872,02
E10290,,"BRINTON RD AT TURNER",,  40.407677, -79.849022,02
E10300,,"BRINTON RD AT WESTINGHOUSE COMPUTER CTR",,  40.429020, -79.874222,1A
E10310,,"BRINTON RD AT WESTINGHOUSE EDUC CTR",,  40.434902, -79.871994,1A
E10320,,"BRINTON RD OPP WESTINGHOUSE EDUC CTR",,  40.434879, -79.871758,1A
E10330,,"BRINTON RD AT WILKINS (BRADDOCK)",,  40.422371, -79.864265,1A
E10340,,"BRINTON RD AT YOST",,  40.412601, -79.856232,02
E10360,,"BRINTON RD OPP COLUMBIA",,  40.424469, -79.868439,1A
E10380,,"BRINTON RD OPP CEMETERY ENT",,  40.416862, -79.858521,02
E10390,,"BRINTON RD OPP FAIRFAX",,  40.421440, -79.861420,02
E10400,,"BRINTON RD OPP GENERAL BRADDOCK",,  40.410194, -79.850693,02
E10410,,"BRINTON RD OPP HOLIDAY INN DRVWY",,  40.431347, -79.873238,1A
E10420,,"BRINTON RD OPP KINGS",,  40.427601, -79.872879,1A
E10425,,"BRINTON RD OPP LOCUST FS",,  40.410622, -79.850998,02
E10430,,"BRINTON RD OPP MARY",,  40.406845, -79.847687,02
E10440,,"BRINTON RD OPP MCKELVEY",,  40.425476, -79.869080,1A
E10450,,"BRINTON RD OPP RIDGE",,  40.419960, -79.859146,02
E10470,,"BRINTON RD OPP #1073",,  40.425991, -79.870827,1A
E10475,,"BRINTON RD OPP #1584",,  40.412891, -79.857750,02
E10480,,"BRINTON RD OPP TURNER",,  40.407742, -79.849350,02
E10490,,"BRINTON RD OPP WESTINGHOUSE COMPUTER CTR",,  40.428917, -79.874428,1A
E10550,,"BROADWAY BLVD AT WALL",,  40.401470, -79.780014,02
E10560,,"BROADWAY BLVD AT BRINTON",,  40.402210, -79.775154,02
E10580,,"BROADWAY BLVD AT CENTER",,  40.401844, -79.777687,02
E10610,,"BROADWAY BLVD AT QUARRY",,  40.396740, -79.793686,02
E10620,,"BROADWAY BLVD AT MAWCO",,  40.398472, -79.788933,02
E10630,,"BROADWAY BLVD AT BROADVIEW MANOR HI-RISE",,  40.400890, -79.783417,02
E10640,,"BROADWAY BLVD AT SPANISH MAINE",,  40.398045, -79.790833,02
E10650,,"BROADWAY BLVD AT VALLEY",,  40.398026, -79.792015,02
E10670,,"BROADWAY BLVD OPP WALL",,  40.401230, -79.780350,02
E10680,,"BROADWAY BLVD OPP BRINTON",,  40.402092, -79.775406,02
E10690,,"BROADWAY BLVD OPP CENTER AVE",,  40.401623, -79.778069,02
E10700,,"BROADWAY BLVD AT PITCAIRN PARK BLDG",,  40.401936, -79.776291,02
E10705,,"BROADWAY BLVD OPP MAWCO",,  40.398254, -79.788948,02
E10710,,"BROADWAY BLVD OPP QUARRY",,  40.396553, -79.793541,02
E10720,,"BROADWAY BLVD OPP BROADVIEW MANOR HI-RISE",,  40.400738, -79.783287,02
E10730,,"BROADWAY BLVD OPP SPANISH MAINE",,  40.397907, -79.791046,02
E10740,,"BROADWAY BLVD OPP VALLEY NS",,  40.397770, -79.792229,02
E10900,,"BROWNS HILL RD AT IMOGENE RD",,  40.415466, -79.925079,01
E10920,,"BROWNS HILL RD AT PARKVIEW BLVD FS",,  40.414143, -79.923065,01
E10950,,"BROWNS HILL RD OPP IMOGENE RD",,  40.415421, -79.924728,01
E10970,,"BROWNS HILL RD OPP PARKVIEW BLVD",,  40.413879, -79.923119,01
E11140,,"BRYANT ST AT EUCLID AVE",,  40.475697, -79.919991,01
E11145,,"BRYANT ST AT EUCLID AVE",,  40.475735, -79.919685,01
E11150,,"BRYANT ST AT HIGHLAND AVE",,  40.475151, -79.918533,01
E11160,,"BRYANT ST AT MELLON ST",,  40.476429, -79.921585,01
E11170,,"BRYANT ST AT MELLON ST",,  40.476349, -79.921906,01
E11180,,"BRYANT ST AT NEGLEY AVE",,  40.477245, -79.923508,01
E11190,,"BRYANT ST AT ST CLAIR ST",,  40.476048, -79.920929,01
E11310,,"BUNKERHILL ST OPP ST CLAIR ST",,  40.479481, -79.918678,01
E11540,,"BUTLER ST OPP 35TH ST",,  40.464603, -79.965935,01
E11550,,"BUTLER ST AT 35TH ST",,  40.464310, -79.965912,01
E11560,,"BUTLER ST AT 36TH ST",,  40.465496, -79.965309,01
E11570,,"BUTLER ST AT 36TH ST",,  40.465267, -79.965240,01
E11580,,"BUTLER ST AT 37TH ST",,  40.466331, -79.964706,01
E11590,,"BUTLER ST AT 37TH ST",,  40.466030, -79.964706,01
E11610,,"BUTLER ST AT 38TH ST",,  40.466679, -79.964241,01
E11620,,"BUTLER ST AT 39TH ST",,  40.467686, -79.963707,01
E11630,,"BUTLER ST AT 39TH ST",,  40.467400, -79.963730,01
E11640,,"BUTLER ST AT 40TH ST NS",,  40.468365, -79.962555,01
E11650,,"BUTLER ST AT 40TH ST FS",,  40.468525, -79.962685,01
E11660,,"BUTLER ST AT 41ST ST",,  40.469578, -79.961296,01
E11670,,"BUTLER ST AT 43RD ST",,  40.470806, -79.960274,01
E11680,,"BUTLER ST AT 43RD ST",,  40.470528, -79.960312,01
E11690,,"BUTLER ST AT 44TH ST",,  40.471600, -79.959724,01
E11700,,"BUTLER ST AT 44TH ST",,  40.471359, -79.959770,01
E11710,,"BUTLER ST AT 46TH ST",,  40.472954, -79.958733,01
E11720,,"BUTLER ST AT 46TH ST",,  40.472717, -79.958794,01
E11730,,"BUTLER ST AT 48TH ST",,  40.476078, -79.957710,01
E11740,,"BUTLER ST AT 49TH ST",,  40.477173, -79.956848,01
E11750,,"BUTLER ST OPP 49TH ST",,  40.476940, -79.956909,01
E11760,,"BUTLER ST AT 51ST ST (STANTON AVE)",,  40.478504, -79.955643,01
E11770,,"BUTLER ST AT 52ND ST",,  40.480190, -79.954399,01
E11780,,"BUTLER ST AT 52ND ST",,  40.480556, -79.954399,01
E11785,,"BUTLER ST AT 53RD ST",,  40.482006, -79.952515,01
E11790,,"BUTLER ST AT 54TH ST",,  40.482967, -79.951134,01
E11800,,"BUTLER ST AT 54TH ST",,  40.482731, -79.951286,01
E11810,,"BUTLER ST AT 55TH ST",,  40.483719, -79.949745,01
E11820,,"BUTLER ST AT 55TH ST",,  40.483429, -79.949951,01
E11830,,"BUTLER ST AT 56TH ST",,  40.484486, -79.948044,01
E11840,,"BUTLER ST AT 56TH ST",,  40.484261, -79.948128,01
E11850,,"BUTLER ST AT 57TH ST",,  40.485291, -79.946190,01
E11860,,"BUTLER ST AT 57TH ST",,  40.485062, -79.946365,01
E11870,,"BUTLER ST AT 62ND ST BRIDGE FS",,  40.488182, -79.938141,01
E11922,,"BUTLER ST AT #6130",,  40.487976, -79.937965,01
E12000,,"BUTLER ST AT 47TH ST",,  40.474091, -79.957909,01
E12030,,"BUTLER ST AT MAIN ST",,  40.469704, -79.960915,01
E12040,,"BUTLER ST AT MCCANDLESS AVE",,  40.481720, -79.953362,01
E12050,,"BUTLER ST AT MCCANDLESS AVE",,  40.481487, -79.953506,01
E12080,,"BUTLER ST AT PENN AVE",,  40.462914, -79.967079,01
E12090,,"BUTLER ST AT PENN AVE FS",,  40.463009, -79.966957,01
E12100,,"BUTLER ST AT #6012",,  40.486187, -79.943153,01
E12110,,"BUTLER ST AT #6036",,  40.486969, -79.941101,01
E12120,,"BUTLER ST OPP 62ND ST LOOP (#6076)",,  40.487522, -79.939522,01
E12230,,"BUTLER ST OPP 50TH ST (STANTON AVE)",,  40.477837, -79.956070,01
E12235,,"BUTLER ST OPP 53RD ST",,  40.482216, -79.952415,01
E12240,,"BUTLER ST OPP 47TH ST",,  40.473869, -79.957954,01
E12280,,"BUTLER ST AT #5770 (CAR WASH)",,  40.485855, -79.944115,01
E12340,,"BUTLER ST OPP 48TH ST",,  40.475773, -79.957573,01
E12350,,"BUTLER ST OPP #6002",,  40.486378, -79.943130,01
E12360,,"BUTLER ST OPP #6036",,  40.487053, -79.941132,01
E12410,,"CALMAR DR AT MT CARMEL FS",,  40.467182, -79.873352,01
E12430,,"CALMAR DR AT #220",,  40.468540, -79.873802,01
E12486,,"CAMP ST AT BRYN MAWR",,  40.452026, -79.958855,01
E12515,,"CENTER RD AT HELMAR DR FS",,  40.452320, -79.761162,02
E12550,,"CENTER RD AT COTTAGE LN",,  40.456203, -79.759865,02
E12570,,"CENTER RD AT FOUR SEASONS APTS",,  40.460979, -79.759384,02
E12580,,"CENTER RD AT FRANKLIN HEIGHTS DR FS",,  40.454548, -79.760315,02
E12600,,"CENTER RD AT GATEWAY DR",,  40.458435, -79.757706,02
E12650,,"CENTER RD AT LORRAINE DR FS",,  40.454575, -79.760178,02
E12660,,"CENTER RD AT MCKENZIE DR FS",,  40.457195, -79.758240,02
E12670,,"CENTER RD AT MCKENZIE DR",,  40.457256, -79.758377,02
E12730,,"CENTER RD AT RUTH DR FS",,  40.453751, -79.760376,02
E12750,,"CENTER RD AT #691",,  40.464676, -79.758713,02
E12760,,"CENTER RD AT #773",,  40.469067, -79.755310,02
E12780,,"CENTER RD OPP WIMBLEDON DR",,  40.467087, -79.756943,02
E12790,,"CENTER RD AT WIMBLEDON DR FS",,  40.467087, -79.757103,02
E12840,,"CENTER RD OPP COTTAGE LN",,  40.456070, -79.759811,02
E12860,,"CENTER RD OPP FOUR SEASONS APTS",,  40.460865, -79.759468,02
E12880,,"CENTER RD OPP GATEWAY DR",,  40.458530, -79.757866,02
E12890,,"CENTER RD OPP HELMAR DR FS",,  40.452194, -79.761375,02
E12920,,"CENTER RD OPP RUTH DR",,  40.453712, -79.760544,02
E12930,,"CENTER RD OPP #691",,  40.464596, -79.758583,02
E12940,,"CENTER RD OPP #773",,  40.469002, -79.755173,02
E13040,,"CENTER ST AT GRANDVIEW",,  40.395622, -79.839310,02
E13080,,"CENTER ST AT LINCOLN HWY",,  40.395588, -79.838837,02
E13170,,"CENTRE AVE AT AIKEN AVE",,  40.456005, -79.938347,01
E13180,,"CENTRE AVE AT AIKEN AVE",,  40.455807, -79.938660,01
E13190,,"CENTRE AVE AT ALLEQUIPPA ST",,  40.448238, -79.958923,01
E13210,,"CENTRE AVE AT LEMIEUX PL",,  40.440521, -79.989059,01
E13230,,"CENTRE AVE AT AVALON ST",,  40.448677, -79.961693,01
E13250,,"CENTRE AVE AT BIGELOW BLVD",,  40.451057, -79.954727,01
E13260,,"CENTRE AVE AT BIGELOW BLVD",,  40.450665, -79.955132,01
E13270,,"CENTRE AVE AT BRYN MAWR RD",,  40.449108, -79.957550,01
E13310,,"CENTRE AVE AT CHAUNCEY ST",,  40.445724, -79.972054,01
E13330,,"CENTRE AVE AT CRAIG ST",,  40.451778, -79.952103,01
E13340,,"CENTRE AVE AT CRAIG ST NS",,  40.451969, -79.951775,01
E13350,,"CENTRE AVE AT CRAWFORD ST",,  40.441086, -79.985939,01
E13360,,"CENTRE AVE AT CRAWFORD ST (ISLAND)",,  40.440876, -79.986046,01
E13380,,"CENTRE AVE AT CYPRESS ST",,  40.455082, -79.941437,01
E13385,,"CENTRE AVE AT DINWIDDIE ST",,  40.443295, -79.980606,01
E13390,,"CENTRE AVE AT DEVILLIERS ST",,  40.443722, -79.980263,01
E13420,,"CENTRE AVE AT DITHRIDGE ST",,  40.451542, -79.953316,01
E13430,,"CENTRE AVE AT ELMORE ST",,  40.445004, -79.977448,01
E13440,,"CENTRE AVE AT ELMORE ST FS",,  40.444920, -79.977379,01
E13450,,"CENTRE AVE AT ERIN ST",,  40.444374, -79.978874,01
E13460,,"CENTRE AVE AT EWART DR",,  40.448742, -79.961487,01
E13470,,"CENTRE AVE AT FRANCIS ST",,  40.447159, -79.967468,01
E13480,,"CENTRE AVE AT GRAHAM ST",,  40.456573, -79.936432,01
E13490,,"CENTRE AVE AT GRAHAM ST",,  40.456444, -79.936531,01
E13500,,"CENTRE AVE AT HELDMAN ST",,  40.442551, -79.982483,01
E13510,,"CENTRE AVE AT HELDMAN ST",,  40.442410, -79.982552,01
E13520,,"CENTRE AVE AT HERRON AVE",,  40.448875, -79.964813,01
E13540,,"CENTRE AVE AT HILL HOUSE",,  40.442886, -79.981689,01
E13550,,"CENTRE AVE AT JUNILLA ST",,  40.445572, -79.970390,01
E13570,,"CENTRE AVE AT KIRKPATRICK ST",,  40.445282, -79.976059,01
E13580,,"CENTRE AVE AT KIRKPATRICK ST",,  40.445202, -79.976288,01
E13600,,"CENTRE AVE AT MELWOOD AVE",,  40.452251, -79.950806,01
E13610,,"CENTRE AVE AT MELWOOD AVE",,  40.452114, -79.950951,01
E13620,,"CENTRE AVE AT MILLER ST",,  40.441723, -79.984077,01
E13630,,"CENTRE AVE AT MILLVALE AVE",,  40.453358, -79.947182,01
E13640,CENTREMORE,"CENTRE AVE AT MOREWOOD AVE",,  40.454189, -79.944427,01
E13650,,"CENTRE AVE AT MOREWOOD AVE",,  40.454041, -79.944534,01
E13660,,"CENTRE AVE AT MORGAN ST",,  40.447533, -79.966736,01
E13690,,"CENTRE AVE AT NEGLEY AVE",,  40.457321, -79.933914,01
E13720,,"CENTRE AVE AT NEVILLE ST",,  40.452461, -79.949829,01
E13725,,"CENTRE AVE AT PROTECTORY PL",,  40.441525, -79.984917,01
E13730,,"CENTRE AVE AT REED ST",,  40.445377, -79.970863,01
E13745,,"CENTRE AVE AT ROBERTS ST",,  40.442242, -79.983215,01
E13770,,"CENTRE AVE AT #5803",,  40.457802, -79.932343,01
E13780,,"CENTRE AVE AT SHADYSIDE HOSPITAL",,  40.455372, -79.939819,01
E13790,,"CENTRE AVE AT SOHO ST",,  40.445217, -79.973923,01
E13795,,"CENTRE AVE AT NEGLEY AVE (MARKET DISTRICT)",,  40.457024, -79.934547,01
E13800,,"CENTRE AVE AT SOHO ST",,  40.445099, -79.974030,01
E13820,,"CENTRE AVE AT WASHINGTON PL NS",,  40.440506, -79.991180,01
E13825,,"CENTRE AVE AT WASHINGTON PL FS",,  40.440395, -79.990982,01
E13860,,"CENTRE AVE AT WASHINGTON PLAZA",,  40.440517, -79.986893,01
E13870,,"CENTRE AVE AT WATT ST",,  40.446510, -79.968399,01
E13880,,"CENTRE AVE OPP ALLEQUIPPA ST",,  40.448353, -79.958824,01
E13890,,"CENTRE AVE OPP LEMIEUX PL",,  40.440353, -79.989334,01
E13900,,"CENTRE AVE OPP BRYN MAWR RD",,  40.448936, -79.957596,01
E13910,,"CENTRE AVE OPP CYPRESS ST",,  40.454895, -79.941589,01
E13940,,"CENTRE AVE OPP ERIN ST",,  40.444237, -79.978920,01
E13945,,"PENN CIRCLE SOUTH AT S EUCLID AVE",,  40.458805, -79.928902,01
E13950,,"CENTRE AVE OPP FRANCIS ST",,  40.447002, -79.967506,01
E13970,,"CENTRE AVE AT ROBINSON ST EXT",,  40.448723, -79.964996,01
E14000,,"CENTRE AVE OPP MILLVALE AVE",,  40.453133, -79.947426,01
E14010,,"CENTRE AVE OPP MORGAN ST",,  40.447731, -79.966637,01
E14020,,"CENTRE AVE OPP NEVILLE ST",,  40.452625, -79.949600,01
E14050,,"CENTRE AVE OPP #5743",,  40.457851, -79.931770,01
E14060,,"CENTRE AVE OPP SHADYSIDE HOSPITAL",,  40.455639, -79.939957,01
E14080,,"CENTRE AVE OPP WATT ST",,  40.446404, -79.968353,01
E14133,,"CHASKE ST AT BRAMBLE",,  40.474316, -79.866119,01
E14134,,"CHASKE ST AT CROSS",,  40.475700, -79.869316,01
E14135,,"CHASKE ST AT #8168",,  40.474812, -79.867119,01
E14136,,"CHASKE ST AT WESTMINSTER",,  40.473808, -79.863899,01
E14170,,"CHISLETT ST AT BRYANT",,  40.479069, -79.928787,01
E14190,,"CHISLETT ST AT GREENWOOD",,  40.485226, -79.925903,01
E14210,,"CHISLETT ST AT HAMPTON",,  40.476952, -79.929459,01
E14250,,"CHISLETT ST AT VILLANOVA",,  40.482147, -79.927742,01
E14290,,"CHISLETT ST OPP MARTHA",,  40.484287, -79.927071,01
E14300,,"CHISLETT ST OPP VETTER",,  40.480789, -79.928223,01
E14330,,"CHURCH ST AT MONONGAHELA",,  40.422050, -79.890312,1A
E14340,,"CHURCH ST OPP MCCAGUE",,  40.423080, -79.887627,1A
E14350,,"CHURCHILL RD AT HOLLAND",,  40.444351, -79.844513,02
E14370,,"CLARISSA ST AT CAMP",,  40.452641, -79.958595,01
E14400,,"CLARISSA ST AT LYON",,  40.453106, -79.959999,01
E14420,,"COAL ST AT FRANKLIN",,  40.439407, -79.880722,01
E14430,,"COAL ST OPP HUTCHINSON",,  40.435234, -79.883163,1A
E14440,,"COAL ST AT REBECCA",,  40.438484, -79.881119,01
E14450,,"COAL ST AT SOUTH",,  40.440140, -79.880272,01
E14480,,"COAL ST AT WALNUT FS",,  40.436378, -79.882423,1A
E14510,,"COAL ST OPP WOODWORTH",,  40.437553, -79.881706,01
E15030,,"COLUMBO ST AT ATLANTIC AVE",,  40.468929, -79.938118,01
E15050,,"COLUMBO ST AT PACIFIC AVE",,  40.469051, -79.939171,01
E15060,,"COLUMBO ST AT PACIFIC AVE",,  40.469105, -79.938965,01
E15070,,"COLUMBO ST AT #5149",,  40.469936, -79.940216,01
E15080,,"COLUMBO ST AT #5134",,  40.469975, -79.940384,01
E15100,,"SCHENLEY AVE OPP COLUMBO ST",,  40.471687, -79.940163,01
E15110,,"COMMERCIAL ST AT BLACKHAWK",,  40.420399, -79.898392,1A
E15120,,"COMMERCIAL ST AT HOMESTEAD",,  40.420849, -79.899368,1A
E15200,,"CONNECTING RD AT HAYMAKER RD",,  40.449490, -79.761803,02
E15210,,"CONNECTING RD AT HAYMAKER RD",,  40.449131, -79.761986,02
E15440,,"COREY AVE AT 4TH",,  40.408421, -79.867493,1A
E15460,,"COREY AVE AT 5TH",,  40.407463, -79.866577,1A
E15470,,"COREY AVE AT 5TH",,  40.407597, -79.866936,1A
E15480,,"COREY AVE AT BRADDOCK",,  40.403992, -79.869225,1A
E15490,,"COREY AVE AT CENTER",,  40.405933, -79.866318,1A
E15500,,"COREY AVE AT CENTER",,  40.406170, -79.866333,1A
E15510,,"COREY AVE AT MARGARETTA",,  40.404747, -79.867737,1A
E15520,,"COREY AVE AT MILLS",,  40.405148, -79.867409,1A
E15580,,"CRAFT AVE AT FIFTH FS (DIALYSIS CTR)",,  40.437580, -79.963829,01
E15585,,"CRAFT AVE AT FORBES",,  40.436974, -79.962837,01
E15620,,"CRAIG ST AT 5TH AVE",,  40.447063, -79.949158,01
E15640,,"CRAIG ST AT BAUM BLVD FS",,  40.454304, -79.953506,01
E15650,,"CRAIG ST AT BAYARD ST",,  40.449852, -79.950989,01
E15660,,"CRAIG ST AT BAYARD ST",,  40.449577, -79.950531,01
E15665,,"CRAIG ST OPP BIGELOW BLVD",,  40.456470, -79.954758,01
E15670,,"CRAIG ST AT BIGELOW BLVD FS",,  40.456493, -79.955009,01
E15680,,"CRAIG ST AT CENTRE AVE",,  40.451805, -79.951965,01
E15720,,"CRAIG ST AT FORBES",,  40.444534, -79.948753,01
E15730,,"CRAIG ST AT PARK PLAZA",,  40.447426, -79.949135,01
E15750,,"CRAIG ST AT PGH BLIND ASSOCIATION",,  40.445866, -79.948929,01
E15760,,"CRAIG ST AT WINTHROP (BLIND ASSOCIATION)",,  40.445694, -79.948776,01
E15780,,"CRAWFORD ST AT BEDFORD AVE",,  40.443943, -79.988007,01
E15790,,"CRAWFORD ST AT CENTRE AVE",,  40.441029, -79.986145,01
E15800,,"CRAWFORD ST AT CENTRE AVE FS",,  40.441311, -79.986145,01
E15840,,"CRAWFORD ST AT WEBSTER AVE",,  40.443176, -79.987480,01
E15860,,"CRAWFORD ST AT WYLIE AVE",,  40.442608, -79.987106,01
E15880,,"CRAWFORD ST OPP WEBSTER AVE",,  40.443172, -79.987709,01
E15890,,"CRAWFORD ST OPP WYLIE AVE",,  40.442638, -79.987350,01
E15925,,"EAST LIBERTY BLVD AT BROAD ST",,  40.460896, -79.916039,01
E15950,,"EAST LIBERTY BLVD AT DAHLEM PL",,  40.458157, -79.916580,01
E15960,,"EAST LIBERTY BLVD AT FRANKSTOWN AVE",,  40.460632, -79.915611,01
E15970,,"EAST LIBERTY BLVD AT HAMILTON AVE",,  40.459705, -79.915764,01
E15980,,"EAST LIBERTY BLVD AT PENN AVE",,  40.457668, -79.917328,01
E16010,,"EAST LIBERTY BLVD OPP HAMILTON AVE",,  40.459930, -79.915848,01
E16015,,"EAST LIBERTY DIV DRVWY AT 5TH FS",,  40.455860, -79.910591,01
E16020,,"DALLAS AVE OPP EDGERTON",,  40.447926, -79.910828,01
E16030,,"DALLAS AVE AT EDGERTON",,  40.447666, -79.910782,01
E16040,,"DALLAS AVE AT #218",,  40.449963, -79.909363,01
E16070,,"DALLAS AVE AT PENHAM",,  40.451199, -79.908440,01
E16080,,"DALLAS AVE AT PENN",,  40.451363, -79.908157,01
E16100,,"DALLAS AVE AT REYNOLDS ST",,  40.448971, -79.910187,01
E16110,,"DALLAS AVE AT REYNOLDS ST",,  40.448597, -79.910103,01
E16150,,"DALLAS AVE AT #217",,  40.449894, -79.909233,01
E16160,,"DARLINGTON RD AT BEACON",,  40.436127, -79.913818,01
E16170,,"DARLINGTON RD AT BEECHWOOD",,  40.435261, -79.912575,01
E16190,,"DARRAGH ST OPP VICTORIA",,  40.441139, -79.961441,01
E16270,,"DEAN ST AT LARIMER",,  40.469177, -79.905556,01
E16300,,"DEAN ST AT PAULSON",,  40.467995, -79.903793,01
E16460,,"DESOTO ST AT 5TH AVE FS",,  40.442440, -79.958290,01
E16470,,"DESOTO ST AT O'HARA",,  40.443146, -79.959717,01
E16500,,"DEVILLIERS ST AT WEBSTER",,  40.445599, -79.981728,01
E16530,,"DEVILLIERS ST AT WYLIE",,  40.444160, -79.980675,01
E16540,,"DEVILLIERS ST AT WYLIE",,  40.444260, -79.980927,01
E16560,,"DOBSON ST AT BRERETON FS",,  40.456890, -79.967102,01
E16580,,"DOBSON ST AT HANCOCK",,  40.457424, -79.965904,01
E16600,,"DOBSON ST AT HARDING",,  40.457836, -79.964981,01
E16620,,"DOBSON ST AT HERRON",,  40.458138, -79.964264,01
E17230,,"DYNAMO WAY AT BEECH",,  40.400677, -79.835510,02
